candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""cigarette"", ""composer"", ""eat"", ""mayflower"", ""alcohol"", ""punch"", ""shrubs"", ""worker"", ""sheet"", ""wig"", ""leaping"", ""doggy""]",vice,"[""cigarette"", ""alcohol"", ""punch""]",80,3,449,12,0.83,0.24,random,250
"[""monk"", ""surgery"", ""moisture"", ""olympics"", ""game"", ""shop"", ""jungle"", ""walking"", ""pants"", ""soil""]",human,"[""monk"", ""surgery"", ""walking""]",50,3,450,10,1,0,random,251
"[""monk"", ""surgery"", ""moisture"", ""olympics"", ""game"", ""shop"", ""jungle"", ""walking"", ""pants"", ""soil""]",female,"[""surgery"", ""walking""]",100,2,451,10,1,0,random,252
"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",number,"[""medal"", ""document"", ""receipt""]",100,3,456,12,0.83,0.24,random,253
"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",paper,"[""document"", ""receipt""]",67,2,458,12,1,0,random,254
"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",loud,"[""singing"", ""speakers""]",67,2,459,12,1,0,random,255
"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",concert,"[""singing"", ""speakers""]",67,2,461,12,1,0,random,256
"[""miner"", ""origami"", ""painter"", ""grandma"", ""seatbelt"", ""surfer"", ""throne"", ""high school"", ""milky way"", ""snout"", ""zeppelin"", ""diving""]",art,"[""origami"", ""painter""]",67,2,462,12,1,0,random,257
"[""miner"", ""origami"", ""painter"", ""grandma"", ""seatbelt"", ""surfer"", ""throne"", ""high school"", ""milky way"", ""snout"", ""zeppelin"", ""diving""]",water,"[""surfer"", ""zeppelin"", ""diving""]",80,3,464,12,1,0,random,258
"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",wallpaper,"[""cave"", ""valley""]",100,2,468,10,1,0,random,259
"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",seek,"[""hunter"", ""pointer""]",100,2,469,10,1,0,random,260
"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",masculine,"[""hunter"", ""men"", ""smirk""]",50,3,471,10,1,0,random,261
"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",scenic,"[""cave"", ""valley""]",0,2,472,10,1,0,random,262
"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",deer,"[""hunter"", ""pointer""]",67,2,473,10,1,0,random,263
"[""hot dog"", ""sponge"", ""marsh"", ""shooter"", ""nebula"", ""jar"", ""detective"", ""basketball"", ""dust"", ""ankle""]",columbine,"[""shooter"", ""detective""]",100,2,476,10,1,0,random,264
"[""hot dog"", ""sponge"", ""marsh"", ""shooter"", ""nebula"", ""jar"", ""detective"", ""basketball"", ""dust"", ""ankle""]",aim,"[""shooter"", ""basketball""]",67,2,477,10,1,0,random,265
"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",fast,"[""jet"", ""train""]",67,2,480,10,1,0,random,266
"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",delays,"[""jet"", ""train""]",67,2,481,10,1,0,random,267
"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",secrets,"[""cape"", ""godfather""]",0,2,483,10,1,0,random,268
"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",hexagonal,"[""gear"", ""hive""]",67,2,484,10,1,0,random,269
"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",pattern,"[""gear"", ""hive""]",0,2,485,10,1,0,random,270
"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",Predator,"[""alligator"", ""clown""]",67,2,486,12,1,0,random,271
"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",Wading,"[""farmer"", ""beach""]",67,2,487,12,1,0,random,272
"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",phobias,"[""alligator"", ""clown""]",67,2,488,12,1,0,random,273
"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",flee,"[""alligator"", ""clown""]",67,2,489,12,1,0,random,274
"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",flavor,"[""fried"", ""spice""]",67,2,492,12,1,0,random,275
"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",bubbles,"[""scuba"", ""cod""]",67,2,493,12,1,0,random,276
"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",human,"[""scuba"", ""steward"", ""land""]",80,3,494,12,1,0,random,277
"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",elbow,"[""scuba"", ""steward"", ""land""]",80,3,495,12,1,0,random,278
"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",cupid,"[""bullseye"", ""hearts""]",67,2,498,12,1,0,random,279
"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",valentine,"[""poppy"", ""hearts""]",0,2,500,12,1,0,random,280
"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",herbs,"[""hummus"", ""oregano""]",67,2,501,12,1,0,random,281
"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",three,"[""poppy"", ""corn"", ""hearts""]",50,3,502,12,1,0,random,282
"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",afterschool,"[""playground"", ""twins""]",100,2,505,10,1,0,random,283
"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",Buddies,"[""playground"", ""twins""]",67,2,506,10,1,0,random,284
"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",two,"[""limb"", ""twins""]",100,2,509,10,1,0,random,285
"[""spike"", ""bandit"", ""peanuts"", ""tupperware"", ""length"", ""gal"", ""pus"", ""singer"", ""eight"", ""trucks"", ""nebula"", ""kitchen""]",sweatshop,"[""length"", ""singer""]",0,2,511,12,1,0,random,286
"[""spike"", ""bandit"", ""peanuts"", ""tupperware"", ""length"", ""gal"", ""pus"", ""singer"", ""eight"", ""trucks"", ""nebula"", ""kitchen""]",beauty,"[""gal"", ""nebula""]",0,2,515,12,1,0,random,287
"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",goatee,"[""poet"", ""tribe""]",100,2,519,10,1,0,random,288
"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",hair,"[""frown"", ""poet"", ""gymnast"", ""tribe""]",67,4,520,10,1,0,random,289
"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",male,"[""frown"", ""poet"", ""tribe""]",50,3,521,10,1,0,random,290
"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",zombies,"[""cemetery"", ""neck""]",0,2,522,12,1,0,random,291
"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",bathroom,"[""wash"", ""toothpaste""]",100,2,524,12,1,0,random,292
"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",concert,"[""icy"", ""concert""]",0,2,525,12,1,0,random,293
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",listen,"[""hare"", ""fox""]",100,2,528,10,1,0,random,294
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",alert,"[""hare"", ""fox""]",67,2,529,10,1,0,random,295
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",perked,"[""hare"", ""fox""]",67,2,530,10,1,0,random,296
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",herbivores,"[""hare"", ""chick""]",67,2,531,10,1,0,random,297
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",cloth,"[""burlap"", ""person"", ""plumber"", ""beard""]",86,4,532,10,1,0,random,298
"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",round,"[""thicket"", ""float"", ""chick""]",50,3,533,10,1,0,random,299
"[""eating"", ""stuffing"", ""acid"", ""wine"", ""batman"", ""card"", ""uncle"", ""cliff"", ""trucks"", ""orange""]",hair,"[""eating"", ""acid"", ""uncle""]",80,3,536,10,0.83,0.24,random,300
"[""eating"", ""stuffing"", ""acid"", ""wine"", ""batman"", ""card"", ""uncle"", ""cliff"", ""trucks"", ""orange""]",male,"[""acid"", ""batman"", ""uncle""]",50,3,537,10,1,0,random,301
"[""willow"", ""cartoon"", ""university"", ""pedal"", ""desert"", ""novel"", ""origami"", ""burn"", ""violin"", ""stick""]",papercut,"[""novel"", ""origami""]",67,2,542,10,1,0,random,302
"[""willow"", ""cartoon"", ""university"", ""pedal"", ""desert"", ""novel"", ""origami"", ""burn"", ""violin"", ""stick""]",creative,"[""novel"", ""origami"", ""violin""]",80,3,544,10,0.83,0.24,random,303
"[""willow"", ""cartoon"", ""university"", ""pedal"", ""desert"", ""novel"", ""origami"", ""burn"", ""violin"", ""stick""]",space,"[""cartoon"", ""university"", ""desert""]",80,3,545,10,1,0,random,304
"[""ipod"", ""chrome"", ""road"", ""website"", ""typewriter"", ""postbox"", ""pen"", ""guacamole"", ""key"", ""elephant"", ""shampoo"", ""deer""]",hunt,"[""elephant"", ""deer""]",0,2,546,12,1,0,random,305
"[""ipod"", ""chrome"", ""road"", ""website"", ""typewriter"", ""postbox"", ""pen"", ""guacamole"", ""key"", ""elephant"", ""shampoo"", ""deer""]",trophy,"[""elephant"", ""deer""]",67,2,549,12,1,0,random,306
"[""ipod"", ""chrome"", ""road"", ""website"", ""typewriter"", ""postbox"", ""pen"", ""guacamole"", ""key"", ""elephant"", ""shampoo"", ""deer""]",wild,"[""elephant"", ""deer""]",67,2,550,12,1,0,random,307
"[""ipod"", ""chrome"", ""road"", ""website"", ""typewriter"", ""postbox"", ""pen"", ""guacamole"", ""key"", ""elephant"", ""shampoo"", ""deer""]",internet,"[""ipod"", ""chrome"", ""website""]",50,3,551,12,1,0,random,308
"[""captain"", ""cocaine"", ""tap"", ""file"", ""teaspoon"", ""nomad"", ""groom"", ""pet"", ""dish"", ""cheese"", ""helicopter"", ""cow""]",ktichen,"[""tap"", ""teaspoon"", ""dish"", ""cheese""]",67,4,554,12,1,0,random,309
"[""captain"", ""cocaine"", ""tap"", ""file"", ""teaspoon"", ""nomad"", ""groom"", ""pet"", ""dish"", ""cheese"", ""helicopter"", ""cow""]",Surrounded,"[""groom"", ""pet""]",0,2,556,12,1,0,random,310
"[""captain"", ""cocaine"", ""tap"", ""file"", ""teaspoon"", ""nomad"", ""groom"", ""pet"", ""dish"", ""cheese"", ""helicopter"", ""cow""]",many,"[""file"", ""groom"", ""pet""]",50,3,557,12,1,0,random,311
"[""throw up"", ""whirlwind"", ""trailer"", ""hand"", ""steeple"", ""army"", ""scissors"", ""diner"", ""ramp"", ""opera"", ""spinach"", ""smirk""]",outfit,"[""army"", ""opera""]",100,2,558,12,1,0,random,312
"[""throw up"", ""whirlwind"", ""trailer"", ""hand"", ""steeple"", ""army"", ""scissors"", ""diner"", ""ramp"", ""opera"", ""spinach"", ""smirk""]",female,"[""throw up"", ""opera""]",67,2,559,12,1,0,random,313
"[""throw up"", ""whirlwind"", ""trailer"", ""hand"", ""steeple"", ""army"", ""scissors"", ""diner"", ""ramp"", ""opera"", ""spinach"", ""smirk""]",yuck,"[""throw up"", ""spinach""]",67,2,560,12,1,0,random,314
"[""sneezing"", ""caravan"", ""medicine"", ""drums"", ""troll"", ""clam"", ""witness"", ""cupcake"", ""army"", ""hallway""]",diabetes,"[""medicine"", ""cupcake""]",67,2,566,10,1,0,random,315
"[""sneezing"", ""caravan"", ""medicine"", ""drums"", ""troll"", ""clam"", ""witness"", ""cupcake"", ""army"", ""hallway""]",American,"[""witness"", ""army""]",67,2,567,10,1,0,random,316
"[""sneezing"", ""caravan"", ""medicine"", ""drums"", ""troll"", ""clam"", ""witness"", ""cupcake"", ""army"", ""hallway""]",ill,"[""sneezing"", ""medicine""]",67,2,568,10,1,0,random,317
"[""sneezing"", ""caravan"", ""medicine"", ""drums"", ""troll"", ""clam"", ""witness"", ""cupcake"", ""army"", ""hallway""]",human,"[""sneezing"", ""witness"", ""army""]",80,3,569,10,1,0,random,318
"[""hand"", ""scissors"", ""dive"", ""gin"", ""primary school"", ""reporter"", ""referee"", ""artist"", ""heart"", ""peak"", ""hostage"", ""bog""]",punish,"[""referee"", ""hostage""]",67,2,570,12,1,0,random,319
"[""bathroom"", ""captain"", ""float"", ""eyebrow"", ""gun"", ""flock"", ""rub"", ""banana"", ""apartment"", ""socket""]",avenge,"[""captain"", ""gun""]",67,2,577,10,1,0,random,320
"[""bathroom"", ""captain"", ""float"", ""eyebrow"", ""gun"", ""flock"", ""rub"", ""banana"", ""apartment"", ""socket""]",conflict,"[""captain"", ""gun""]",100,2,578,10,1,0,random,321
"[""warrior"", ""piercing"", ""scalpel"", ""coconut"", ""weeping"", ""dancing"", ""anvil"", ""crushed"", ""oats"", ""kitten""]",danglies,"[""piercing"", ""weeping""]",100,2,583,10,1,0,random,322
"[""warrior"", ""piercing"", ""scalpel"", ""coconut"", ""weeping"", ""dancing"", ""anvil"", ""crushed"", ""oats"", ""kitten""]",outdoor,"[""weeping"", ""anvil""]",0,2,585,10,1,0,random,323
"[""warrior"", ""piercing"", ""scalpel"", ""coconut"", ""weeping"", ""dancing"", ""anvil"", ""crushed"", ""oats"", ""kitten""]",prick,"[""piercing"", ""scalpel""]",100,2,586,10,1,0,random,324
"[""warrior"", ""piercing"", ""scalpel"", ""coconut"", ""weeping"", ""dancing"", ""anvil"", ""crushed"", ""oats"", ""kitten""]",crack,"[""coconut"", ""anvil""]",67,2,587,10,1,0,random,325
"[""temple"", ""hoodie"", ""rainbow"", ""teenager"", ""stock"", ""bog"", ""high school"", ""snap"", ""alarm"", ""tick""]",human,"[""hoodie"", ""teenager""]",67,2,588,10,1,0,random,326
"[""temple"", ""hoodie"", ""rainbow"", ""teenager"", ""stock"", ""bog"", ""high school"", ""snap"", ""alarm"", ""tick""]",structure,"[""temple"", ""high school""]",67,2,589,10,1,0,random,327
"[""pollen"", ""spades"", ""nectar"", ""spasm"", ""scanner"", ""wheelchair"", ""trumpet"", ""mark"", ""executioner"", ""rinse"", ""sibling"", ""bump""]",joke,"[""mark"", ""sibling""]",100,2,594,12,1,0,random,328
"[""pollen"", ""spades"", ""nectar"", ""spasm"", ""scanner"", ""wheelchair"", ""trumpet"", ""mark"", ""executioner"", ""rinse"", ""sibling"", ""bump""]",smile,"[""mark"", ""sibling""]",67,2,599,12,1,0,random,329
"[""chili"", ""gold"", ""painter"", ""butler"", ""miner"", ""graph"", ""pager"", ""bride"", ""fast food"", ""shake""]",formal,"[""butler"", ""bride""]",67,2,3,10,1,0,random,330
"[""chili"", ""gold"", ""painter"", ""butler"", ""miner"", ""graph"", ""pager"", ""bride"", ""fast food"", ""shake""]",jewelry,"[""gold"", ""bride""]",0,2,5,10,1,0,random,331
"[""mice"", ""swamp"", ""honk"", ""clock"", ""yellow"", ""rice"", ""notebook"", ""grass"", ""joint"", ""scale"", ""elevator"", ""tag""]",grains,"[""rice"", ""grass""]",0,2,7,12,1,0,random,332
"[""mice"", ""swamp"", ""honk"", ""clock"", ""yellow"", ""rice"", ""notebook"", ""grass"", ""joint"", ""scale"", ""elevator"", ""tag""]",green,"[""swamp"", ""grass""]",67,2,8,12,1,0,random,333
"[""mice"", ""swamp"", ""honk"", ""clock"", ""yellow"", ""rice"", ""notebook"", ""grass"", ""joint"", ""scale"", ""elevator"", ""tag""]",food,"[""mice"", ""rice""]",67,2,10,12,1,0,random,334
"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",lawsuit,"[""court"", ""contract""]",100,2,14,12,1,0,random,335
"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",group,"[""court"", ""employee""]",67,2,15,12,1,0,random,336
"[""stand"", ""falcon"", ""court"", ""smile"", ""employee"", ""stream"", ""contract"", ""stone"", ""clockwise"", ""razor"", ""quiz"", ""soak""]",emotion,"[""smile"", ""employee"", ""quiz""]",50,3,17,12,1,0,random,337
"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",throttled,"[""strangle"", ""nun""]",100,2,18,12,1,0,random,338
"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",pray,"[""choir"", ""kneel""]",100,2,20,12,1,0,random,339
"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",gotcha,"[""target"", ""bomb""]",100,2,21,12,1,0,random,340
"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",male,"[""choir"", ""kneel""]",100,2,22,12,1,0,random,341
"[""perfume"", ""ipad"", ""strangle"", ""nun"", ""marker"", ""calf"", ""crow"", ""choir"", ""target"", ""kneel"", ""hot tub"", ""bomb""]",grass,"[""calf"", ""kneel"", ""hot tub""]",80,3,23,12,1,0,random,342
"[""diarrhea"", ""pirate"", ""slide"", ""juice"", ""dot"", ""porridge"", ""quarter"", ""stage"", ""air force"", ""bike""]",pedal,"[""air force"", ""bike""]",67,2,29,10,1,0,random,343
"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",arm,"[""arms"", ""prison"", ""armor""]",50,3,31,12,1,0,random,344
"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",outdoor,"[""bench"", ""hot tub""]",0,2,33,12,1,0,random,345
"[""bacteria"", ""arms"", ""shower"", ""wax"", ""country"", ""bouquet"", ""stairs"", ""prison"", ""armor"", ""bench"", ""hot tub"", ""chowder""]",stained,"[""stairs"", ""bench""]",67,2,35,12,1,0,random,346
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",water,"[""gondola"", ""tsunami""]",67,2,36,12,0.83,0.24,random,347
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",ocean,"[""gondola"", ""tsunami""]",67,2,37,12,1,0,random,348
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",steer,"[""gondola"", ""ski""]",100,2,38,12,1,0,random,349
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",bank,"[""tsunami"", ""ski""]",67,2,39,12,1,0,random,350
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",hold,"[""climb"", ""artery""]",67,2,40,12,1,0,random,351
"[""lava"", ""ipad"", ""porridge"", ""gondola"", ""microscope"", ""climb"", ""artery"", ""couch"", ""tsunami"", ""feed"", ""ski"", ""stroke""]",relax,"[""gondola"", ""couch""]",100,2,41,12,1,0,random,352
"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",animal,"[""duck"", ""calf""]",67,2,42,10,1,0,random,353
"[""eucalyptus"", ""microscope"", ""duck"", ""clothing"", ""calf"", ""trash"", ""campfire"", ""tusk"", ""running"", ""seed""]",creature,"[""duck"", ""calf""]",67,2,43,10,1,0,random,354
"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",South,"[""biscuit"", ""seafood""]",100,2,48,10,1,0,random,355
"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",male,"[""witness"", ""laboratory"", ""dad""]",80,3,51,10,1,0,random,356
"[""itunes"", ""sweater"", ""mop"", ""biscuit"", ""poker"", ""sphinx"", ""witness"", ""laboratory"", ""seafood"", ""dad""]",play,"[""itunes"", ""poker""]",67,2,53,10,0.83,0.24,random,357
"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",sepia,"[""railroad"", ""picture""]",67,2,55,10,1,0,random,358
"[""snack"", ""magazine"", ""railroad"", ""scale"", ""grease"", ""outdoors"", ""log"", ""phlegm"", ""dictionary"", ""picture""]",clothes,"[""magazine"", ""grease"", ""outdoors""]",50,3,59,10,1,0,random,359
"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",painful,"[""diarrhea"", ""tear""]",67,2,62,10,1,0,random,360
"[""leaf"", ""valve"", ""money"", ""punch"", ""whiskers"", ""radio"", ""sap"", ""gel"", ""diarrhea"", ""tear""]",ruffage,"[""leaf"", ""diarrhea""]",67,2,63,10,1,0,random,361
"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",dirty,"[""adult"", ""squash""]",100,2,66,12,1,0,random,362
"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",adult,"[""adult"", ""badge"", ""standing""]",100,3,68,12,1,0,random,363
"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",warning,"[""adult"", ""badge""]",100,2,69,12,1,0,random,364
"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",death,"[""chief"", ""sand""]",100,2,70,12,1,0,random,365
"[""adult"", ""check"", ""laugh"", ""badge"", ""chief"", ""standing"", ""aquarium"", ""handshake"", ""squash"", ""sand"", ""ebay"", ""bell""]",justice,"[""badge"", ""handshake""]",67,2,71,12,1,0,random,366
"[""pilot"", ""lamb"", ""garden"", ""kitchen"", ""karate"", ""garbage"", ""gravy"", ""hurricane"", ""lens"", ""snail""]",loud,"[""pilot"", ""karate""]",100,2,77,10,1,0,random,367
"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",direction,"[""compass"", ""arrow""]",0,2,78,12,1,0,random,368
"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",interior,"[""office"", ""teepee""]",67,2,82,12,1,0,random,369
"[""liver"", ""telescope"", ""barn"", ""compass"", ""credit card"", ""arrow"", ""office"", ""parsley"", ""month"", ""spreadsheet"", ""teepee"", ""gymnastics""]",room,"[""office"", ""teepee""]",67,2,83,12,1,0,random,370
"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",journey,"[""luggage"", ""hobbit""]",67,2,84,12,1,0,random,371
"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",interlinked,"[""olympics"", ""group""]",0,2,85,12,0.83,0.24,random,372
"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",fly,"[""luggage"", ""helicopter""]",100,2,86,12,1,0,random,373
"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",male,"[""nights"", ""hobbit"", ""daughter""]",80,3,87,12,1,0,random,374
