HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
338GLSUI43X7PGCWON7POCT46XKSFY,"[""dawn"", ""waiter"", ""alpaca"", ""cream"", ""ruler"", ""cooker"", ""lottery"", ""fan"", ""stab"", ""watch""]",danger,"[""dawn"", ""stab""]",67,2,190,10,1.0,0.0,random,430
3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",female,"[""den"", ""clerk"", ""duchess""]",100,3,192,12,1.0,0.0,random,431
3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",male,"[""mud"", ""adult""]",67,2,193,12,1.0,0.0,random,432
3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",clean,"[""paper towel"", ""mud""]",67,2,197,12,1.0,0.0,random,433
3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",Office,"[""tie"", ""donut""]",67,2,198,12,1.0,0.0,random,434
3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",mix,"[""dish"", ""flour""]",67,2,200,12,1.0,0.0,random,435
3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",dunk,"[""dish"", ""donut""]",67,2,202,12,1.0,0.0,random,436
3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",pie,"[""flour"", ""pumpkin""]",100,2,203,12,1.0,0.0,random,437
3PZDSVZ3J530BNN2WAUKYEM7U83N4T,"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",overflow,"[""sink"", ""bucket""]",67,2,204,12,1.0,0.0,random,438
3PZDSVZ3J530BNN2WAUKYEM7U83N4T,"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",maid,"[""sink"", ""bucket""]",100,2,205,12,1.0,0.0,random,439
3PZDSVZ3J530BNN2WAUKYEM7U83N4T,"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",hand,"[""mitten"", ""finger""]",67,2,206,12,1.0,0.0,random,440
3PZDSVZ3J530BNN2WAUKYEM7U83N4T,"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",running,"[""sink"", ""shower""]",100,2,208,12,0.83,0.24,random,441
3PZDSVZ3J530BNN2WAUKYEM7U83N4T,"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",raw,"[""cattle"", ""poke""]",67,2,209,12,1.0,0.0,random,442
3A9LA2FRWS0ZZTP1DN1CQ5M91RZHXT,"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",tin,"[""kin"", ""supermarket""]",67,2,210,12,1.0,0.0,random,443
3A9LA2FRWS0ZZTP1DN1CQ5M91RZHXT,"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",food,"[""bacon"", ""supermarket""]",67,2,211,12,1.0,0.0,random,444
3A9LA2FRWS0ZZTP1DN1CQ5M91RZHXT,"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",edible,"[""bacon"", ""spinach""]",0,2,213,12,1.0,0.0,random,445
3A9LA2FRWS0ZZTP1DN1CQ5M91RZHXT,"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",clothes,"[""hood"", ""primary school""]",67,2,215,12,1.0,0.0,random,446
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",male,"[""prisoner"", ""laughter""]",67,2,216,10,1.0,0.0,random,447
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",hair,"[""prisoner"", ""laughter""]",100,2,217,10,1.0,0.0,random,448
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",raspberry,"[""laughter"", ""tummy""]",100,2,218,10,1.0,0.0,random,449
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",misaligned,"[""stand"", ""pile""]",67,2,219,10,1.0,0.0,random,450
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",stack,"[""groan"", ""pile""]",0,2,220,10,1.0,0.0,random,451
3LCXHSGDLTSFJ2C0TCNJ6U84UW5SEG,"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",fancy,"[""perfume"", ""bracelet"", ""wine""]",80,3,221,10,1.0,0.0,random,452
3R5OYNIC2CVKVTE5RQ8KAB3UAMLPTN,"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",fingers,"[""bait"", ""artery"", ""run""]",80,3,223,12,1.0,0.0,random,453
3R5OYNIC2CVKVTE5RQ8KAB3UAMLPTN,"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",charge,"[""yak"", ""run""]",67,2,225,12,1.0,0.0,random,454
3R5OYNIC2CVKVTE5RQ8KAB3UAMLPTN,"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",chemistry,"[""microscope"", ""inhaler"", ""artery""]",80,3,226,12,1.0,0.0,random,455
3R5OYNIC2CVKVTE5RQ8KAB3UAMLPTN,"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",doctor,"[""microscope"", ""artery""]",67,2,227,12,1.0,0.0,random,456
3N5YJ55YXGPFDC3J5B4BBH87MIZANR,"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",red,"[""red"", ""ballet"", ""kilometer""]",0,3,230,10,1.0,0.0,random,457
3N5YJ55YXGPFDC3J5B4BBH87MIZANR,"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",pattern,"[""chicken pox"", ""zebra""]",100,2,231,10,1.0,0.0,random,458
3N5YJ55YXGPFDC3J5B4BBH87MIZANR,"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",cloth,"[""puppet"", ""ballet""]",100,2,233,10,1.0,0.0,random,459
3U18MJKL1U836R0HPP02HCYVMLKCNV,"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",harmful,"[""sheath"", ""smoke""]",67,2,234,12,1.0,0.0,random,460
3U18MJKL1U836R0HPP02HCYVMLKCNV,"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",served,"[""meal"", ""steakhouse""]",67,2,235,12,1.0,0.0,random,461
3U18MJKL1U836R0HPP02HCYVMLKCNV,"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",plantbased,"[""meal"", ""farm""]",0,2,237,12,1.0,0.0,random,462
3U18MJKL1U836R0HPP02HCYVMLKCNV,"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",display,"[""laptop"", ""sheath"", ""relic""]",50,3,238,12,1.0,0.0,random,463
3U18MJKL1U836R0HPP02HCYVMLKCNV,"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",wait,"[""meal"", ""steakhouse""]",100,2,239,12,1.0,0.0,random,464
3MG8450X2OWZV6TURVYUF7PWT0SPUE,"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",hiking,"[""forest"", ""footprint""]",67,2,240,10,1.0,0.0,random,465
3MG8450X2OWZV6TURVYUF7PWT0SPUE,"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",ounces,"[""ketchup"", ""vodka""]",67,2,242,10,1.0,0.0,random,466
3MG8450X2OWZV6TURVYUF7PWT0SPUE,"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",cut,"[""beef"", ""barber""]",67,2,243,10,1.0,0.0,random,467
3MG8450X2OWZV6TURVYUF7PWT0SPUE,"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",person,"[""tennis"", ""barber""]",100,2,244,10,1.0,0.0,random,468
3MG8450X2OWZV6TURVYUF7PWT0SPUE,"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",meat,"[""beef"", ""fast food""]",67,2,245,10,1.0,0.0,random,469
3D06DR522559VUIJTAPBY2J7HSPAMR,"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",wrinklefree,"[""bow tie"", ""hanger""]",0,2,246,12,1.0,0.0,random,470
3D06DR522559VUIJTAPBY2J7HSPAMR,"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",expression,"[""children"", ""fox""]",67,2,247,12,1.0,0.0,random,471
3D06DR522559VUIJTAPBY2J7HSPAMR,"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",sky,"[""children"", ""chimney"", ""lake""]",80,3,249,12,1.0,0.0,random,472
3D06DR522559VUIJTAPBY2J7HSPAMR,"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",closet,"[""bow tie"", ""hanger""]",67,2,250,12,1.0,0.0,random,473
3VADEH0UHCJJGT1Q2Q3U0678837PSY,"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",electron,"[""structure"", ""bomb""]",67,2,252,10,1.0,0.0,random,474
3VADEH0UHCJJGT1Q2Q3U0678837PSY,"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",rectangular,"[""door"", ""dollar""]",67,2,253,10,1.0,0.0,random,475
3VADEH0UHCJJGT1Q2Q3U0678837PSY,"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",explosion,"[""lava"", ""bomb""]",0,2,256,10,1.0,0.0,random,476
3VADEH0UHCJJGT1Q2Q3U0678837PSY,"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",clouds,"[""vanilla"", ""lava"", ""bomb"", ""hurricane""]",67,4,257,10,1.0,0.0,random,477
3X878VYTIE4L6IS40K9ETLX8JJ7F7Y,"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",teacher,"[""blackboard"", ""vest""]",67,2,259,10,1.0,0.0,random,478
3X878VYTIE4L6IS40K9ETLX8JJ7F7Y,"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",ocean,"[""submarine"", ""crab"", ""worm""]",80,3,260,10,1.0,0.0,random,479
3X878VYTIE4L6IS40K9ETLX8JJ7F7Y,"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",guide,"[""submarine"", ""arcade"", ""carpenter""]",100,3,261,10,1.0,0.0,random,480
3X878VYTIE4L6IS40K9ETLX8JJ7F7Y,"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",parasite,"[""crab"", ""worm""]",0,2,262,10,1.0,0.0,random,481
3X878VYTIE4L6IS40K9ETLX8JJ7F7Y,"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",bubbles,"[""submarine"", ""cola""]",67,2,263,10,0.83,0.24,random,482
3HYV4299H0IX0IXRFEHEP383I2Y8EW,"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",male,"[""shirt"", ""bachelor""]",67,2,264,10,1.0,0.0,random,483
3HYV4299H0IX0IXRFEHEP383I2Y8EW,"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",arm,"[""shirt"", ""massage"", ""artery"", ""bachelor""]",67,4,265,10,1.0,0.0,random,484
3HYV4299H0IX0IXRFEHEP383I2Y8EW,"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",stud,"[""shirt"", ""bachelor""]",67,2,266,10,1.0,0.0,random,485
391JB9X4ZYUF77R55120SGM3M4JKMG,"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",wyoming,"[""horseshoe"", ""bison""]",67,2,272,10,1.0,0.0,random,486
391JB9X4ZYUF77R55120SGM3M4JKMG,"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",whiskers,"[""bees"", ""raccoon""]",67,2,274,10,1.0,0.0,random,487
391JB9X4ZYUF77R55120SGM3M4JKMG,"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",pollinate,"[""bees"", ""plant""]",0,2,275,10,1.0,0.0,random,488
3KWGG5KP6JOXO9FHDOL24X9VHVACMV,"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",remove,"[""mitt"", ""orthodontist""]",100,2,276,12,1.0,0.0,random,489
3KWGG5KP6JOXO9FHDOL24X9VHVACMV,"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",center,"[""boil"", ""audience""]",67,2,277,12,1.0,0.0,random,490
3KWGG5KP6JOXO9FHDOL24X9VHVACMV,"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",painful,"[""boil"", ""spasm""]",67,2,280,12,1.0,0.0,random,491
30U1YOGZGAIARWY0XHCZ0CQJUK4SDN,"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",female,"[""massage"", ""woman"", ""face"", ""lab""]",67,4,282,12,1.0,0.0,random,492
30U1YOGZGAIARWY0XHCZ0CQJUK4SDN,"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",hair,"[""massage"", ""woman"", ""face"", ""lab""]",86,4,283,12,1.0,0.0,random,493
30U1YOGZGAIARWY0XHCZ0CQJUK4SDN,"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",smash,"[""drums"", ""cherry""]",100,2,284,12,1.0,0.0,random,494
30U1YOGZGAIARWY0XHCZ0CQJUK4SDN,"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",slam,"[""drums"", ""doorway""]",67,2,285,12,1.0,0.0,random,495
3L84EBDQ37OKHJR2KPPKD3UZXZOKKB,"[""saloon"", ""licorice"", ""liver"", ""sheep"", ""pad"", ""town"", ""duchess"", ""smoke"", ""warrior"", ""dressing"", ""purse"", ""shepherd""]",three,"[""pad"", ""duchess""]",67,2,288,12,1.0,0.0,random,496
3L84EBDQ37OKHJR2KPPKD3UZXZOKKB,"[""saloon"", ""licorice"", ""liver"", ""sheep"", ""pad"", ""town"", ""duchess"", ""smoke"", ""warrior"", ""dressing"", ""purse"", ""shepherd""]",farm,"[""sheep"", ""shepherd""]",67,2,291,12,1.0,0.0,random,497
31MBOZ6PAODDIRXWDCKN4KU6HQKCLT,"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",trees,"[""high school"", ""flood""]",100,2,295,10,1.0,0.0,random,498
31MBOZ6PAODDIRXWDCKN4KU6HQKCLT,"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",absorb,"[""flood"", ""pad""]",100,2,298,10,1.0,0.0,random,499
31MBOZ6PAODDIRXWDCKN4KU6HQKCLT,"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",snuff,"[""snout"", ""tobacco""]",0,2,299,10,1.0,0.0,random,500
3KLL7H3EGDN7V4K6D80U2KPOLGRHVQ,"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",pose,"[""drag"", ""kid""]",67,2,300,12,1.0,0.0,random,501
3KLL7H3EGDN7V4K6D80U2KPOLGRHVQ,"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",creative,"[""gallery"", ""drag""]",67,2,301,12,1.0,0.0,random,502
3KLL7H3EGDN7V4K6D80U2KPOLGRHVQ,"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",ice,"[""puck"", ""fridge""]",100,2,303,12,1.0,0.0,random,503
3KLL7H3EGDN7V4K6D80U2KPOLGRHVQ,"[""gallery"", ""sweaty"", ""puck"", ""drag"", ""fridge"", ""mirror"", ""porch"", ""politician"", ""dalmatian"", ""kid"", ""vodka"", ""indoors""]",frame,"[""gallery"", ""mirror""]",0,2,305,12,1.0,0.0,random,504
3VEI3XUCZRJ7FE1DN13PAW2CM1OPRA,"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",female,"[""toboggan"", ""hug"", ""cooking""]",80,3,308,12,1.0,0.0,random,505
3VEI3XUCZRJ7FE1DN13PAW2CM1OPRA,"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",luxury,"[""throne"", ""yacht""]",100,2,310,12,1.0,0.0,random,506
3VEI3XUCZRJ7FE1DN13PAW2CM1OPRA,"[""toboggan"", ""tub"", ""throne"", ""colors"", ""hug"", ""tent"", ""yacht"", ""clef"", ""pie"", ""shooter"", ""salon"", ""cooking""]",bake,"[""pie"", ""cooking""]",67,2,311,12,1.0,0.0,random,507
3W31J70BASI2YLFESC8MPKHRSQFCKQ,"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",hood,"[""veranda"", ""hood""]",67,2,313,10,1.0,0.0,random,508
3W31J70BASI2YLFESC8MPKHRSQFCKQ,"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",uncooked,"[""seaweed"", ""sushi""]",67,2,315,10,1.0,0.0,random,509
3W31J70BASI2YLFESC8MPKHRSQFCKQ,"[""slave"", ""seaweed"", ""veranda"", ""chlorine"", ""rug"", ""hood"", ""lion"", ""sushi"", ""firework"", ""spot""]",sushi,"[""seaweed"", ""sushi""]",0,2,316,10,1.0,0.0,random,510
3B9J25CZ25Z0M4SMXLHOG6819KSSCN,"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",fur,"[""ferret"", ""squirrel""]",67,2,318,10,1.0,0.0,random,511
3B9J25CZ25Z0M4SMXLHOG6819KSSCN,"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",rodent,"[""ferret"", ""squirrel""]",0,2,319,10,1.0,0.0,random,512
3B9J25CZ25Z0M4SMXLHOG6819KSSCN,"[""toast"", ""mascara"", ""yellow"", ""laundry"", ""ferret"", ""sneeze"", ""squirrel"", ""morse code"", ""poster"", ""ship""]",cute,"[""ferret"", ""squirrel""]",0,2,322,10,1.0,0.0,random,513
3UQ1LLR26AUPPC0YTYOWYP4IHNZALP,"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",passages,"[""sphinx"", ""colonoscopy""]",67,2,325,12,1.0,0.0,random,514
3UQ1LLR26AUPPC0YTYOWYP4IHNZALP,"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",bling,"[""earring"", ""king""]",67,2,326,12,1.0,0.0,random,515
3UQ1LLR26AUPPC0YTYOWYP4IHNZALP,"[""sphinx"", ""earring"", ""king"", ""graph"", ""colonoscopy"", ""trousers"", ""weed"", ""aluminum"", ""salad"", ""painter"", ""toffee"", ""blacksmith""]",hand,"[""king"", ""painter"", ""blacksmith""]",50,3,328,12,1.0,0.0,random,516
307L9TDWJYEFTR4YWWP1O9U1G87N38,"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",letters,"[""mom"", ""keyboard""]",100,2,330,12,1.0,0.0,random,517
307L9TDWJYEFTR4YWWP1O9U1G87N38,"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",bodies,"[""leaping"", ""kiss""]",67,2,331,12,1.0,0.0,random,518
307L9TDWJYEFTR4YWWP1O9U1G87N38,"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",clothes,"[""leaping"", ""kiss""]",100,2,332,12,1.0,0.0,random,519
307L9TDWJYEFTR4YWWP1O9U1G87N38,"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",marshmallow,"[""antarctic"", ""bomb""]",100,2,334,12,1.0,0.0,random,520
307L9TDWJYEFTR4YWWP1O9U1G87N38,"[""mom"", ""antarctic"", ""slope"", ""glass"", ""leaping"", ""keyboard"", ""kiss"", ""road"", ""pencil"", ""bomb"", ""clam"", ""hand""]",crash,"[""road"", ""bomb""]",100,2,335,12,1.0,0.0,random,521
3MNJFORX8BQ6JEELCRUHV1JCSDCF5J,"[""pot"", ""emperor"", ""port"", ""festival"", ""plumbing"", ""tarmac"", ""hen"", ""doormat"", ""cellphone"", ""diner""]",steel,"[""pot"", ""port"", ""plumbing""]",80,3,336,10,1.0,0.0,random,522
3MNJFORX8BQ6JEELCRUHV1JCSDCF5J,"[""pot"", ""emperor"", ""port"", ""festival"", ""plumbing"", ""tarmac"", ""hen"", ""doormat"", ""cellphone"", ""diner""]",order,"[""cellphone"", ""diner""]",67,2,337,10,1.0,0.0,random,523
373L46LKP7SP6ZLK24P8COUMIAOKJC,"[""foot"", ""bee"", ""fairy"", ""contract"", ""thief"", ""chimney"", ""knight"", ""bud"", ""country"", ""chief""]",story,"[""fairy"", ""knight""]",67,2,342,10,1.0,0.0,random,524
373L46LKP7SP6ZLK24P8COUMIAOKJC,"[""foot"", ""bee"", ""fairy"", ""contract"", ""thief"", ""chimney"", ""knight"", ""bud"", ""country"", ""chief""]",orthodox,"[""knight"", ""country""]",100,2,343,10,1.0,0.0,random,525
