HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
3BVS8WK9Q0HSILXKE9RF1KWWIU9IBJ,"[""cologne"", ""novel"", ""pentagon"", ""mayonnaise"", ""book""]",bottle,"[""cologne"", ""mayonnaise""]",0,2,1223,5,1.0,0.0,swow,1129
35YHTYFL1GPNH8T0IICUZZDB5UXFVV,"[""grass"", ""bats"", ""crayon"", ""eat"", ""scotch"", ""teeth""]",chew,"[""bats"", ""eat"", ""teeth""]",80,3,1224,6,0.83,0.24,swow,1130
35YHTYFL1GPNH8T0IICUZZDB5UXFVV,"[""grass"", ""bats"", ""crayon"", ""eat"", ""scotch"", ""teeth""]",spread,"[""bats"", ""eat""]",0,2,1225,6,1.0,0.0,swow,1131
35YHTYFL1GPNH8T0IICUZZDB5UXFVV,"[""grass"", ""bats"", ""crayon"", ""eat"", ""scotch"", ""teeth""]",Variety,"[""crayon"", ""scotch""]",100,2,1228,6,1.0,0.0,swow,1132
3OLZC0DJ8J17RZVQJQIF2WQ3LMPVI2,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]",sunlight,"[""yellow"", ""flower""]",0,2,1230,5,1.0,0.0,swow,1133
3OLZC0DJ8J17RZVQJQIF2WQ3LMPVI2,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]",spectator,"[""boxing"", ""telescope""]",100,2,1231,5,1.0,0.0,swow,1134
3OLZC0DJ8J17RZVQJQIF2WQ3LMPVI2,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]",admiration,"[""boxing"", ""telescope"", ""flower""]",80,3,1233,5,1.0,0.0,swow,1135
3OLZC0DJ8J17RZVQJQIF2WQ3LMPVI2,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]",moon,"[""ore"", ""telescope""]",67,2,1234,5,1.0,0.0,swow,1136
3OLZC0DJ8J17RZVQJQIF2WQ3LMPVI2,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]",sun,"[""yellow"", ""telescope"", ""flower""]",50,3,1235,5,0.83,0.24,swow,1137
3BO3NEOQM03NZBSS8VRJ69CQ0COIAO,"[""voice"", ""opera"", ""hawk"", ""marijuana"", ""choir"", ""music""]",sing,"[""voice"", ""opera"", ""choir"", ""music""]",0,4,1237,6,1.0,0.0,swow,1138
3BO3NEOQM03NZBSS8VRJ69CQ0COIAO,"[""voice"", ""opera"", ""hawk"", ""marijuana"", ""choir"", ""music""]",outfit,"[""opera"", ""choir""]",100,2,1238,6,1.0,0.0,swow,1139
3BO3NEOQM03NZBSS8VRJ69CQ0COIAO,"[""voice"", ""opera"", ""hawk"", ""marijuana"", ""choir"", ""music""]",costume,"[""opera"", ""choir""]",100,2,1239,6,1.0,0.0,swow,1140
3YGYP13641V7CTP07MQX67XHMF6NRH,"[""brass"", ""horn"", ""checkers"", ""army"", ""kiln"", ""jacket""]",tubes,"[""brass"", ""horn""]",0,2,1242,6,1.0,0.0,swow,1141
3YGYP13641V7CTP07MQX67XHMF6NRH,"[""brass"", ""horn"", ""checkers"", ""army"", ""kiln"", ""jacket""]",dressed,"[""army"", ""jacket""]",67,2,1243,6,1.0,0.0,swow,1142
3YGYP13641V7CTP07MQX67XHMF6NRH,"[""brass"", ""horn"", ""checkers"", ""army"", ""kiln"", ""jacket""]",metal,"[""brass"", ""horn"", ""kiln""]",0,3,1247,6,1.0,0.0,swow,1143
3A9LA2FRWS0ZZTP1DN1CQ5M91KIXHE,"[""oven"", ""toe"", ""orange"", ""apple"", ""panties""]",dial,"[""oven"", ""apple""]",67,2,1251,5,1.0,0.0,swow,1144
3A9LA2FRWS0ZZTP1DN1CQ5M91KIXHE,"[""oven"", ""toe"", ""orange"", ""apple"", ""panties""]",burn,"[""oven"", ""toe""]",67,2,1252,5,1.0,0.0,swow,1145
3UEBBGULPFAN4T40DS2P3DBSRNOFU6,"[""trunk"", ""teddy"", ""water"", ""dew"", ""wet""]",childhood,"[""trunk"", ""teddy""]",67,2,1257,5,1.0,0.0,swow,1146
3UEBBGULPFAN4T40DS2P3DBSRNOFU6,"[""trunk"", ""teddy"", ""water"", ""dew"", ""wet""]",crisp,"[""water"", ""dew"", ""wet""]",50,3,1259,5,1.0,0.0,swow,1147
3BFF0DJK8XYH8LUXJ7CE5G85XZBSTB,"[""hot"", ""rock"", ""disc"", ""lava"", ""flame""]",sweat,"[""hot"", ""lava"", ""flame""]",80,3,1260,5,1.0,0.0,swow,1148
3BFF0DJK8XYH8LUXJ7CE5G85XZBSTB,"[""hot"", ""rock"", ""disc"", ""lava"", ""flame""]",fire,"[""hot"", ""lava"", ""flame""]",50,3,1264,5,1.0,0.0,swow,1149
3BFF0DJK8XYH8LUXJ7CE5G85XZBSTB,"[""hot"", ""rock"", ""disc"", ""lava"", ""flame""]",rock,"[""rock"", ""lava""]",0,2,1265,5,1.0,0.0,swow,1150
34OWYT6U3W39USINGPDJAE16UU6I99,"[""hockey"", ""bottle"", ""mill"", ""cap"", ""milk""]",recycle,"[""bottle"", ""milk""]",0,2,1266,5,1.0,0.0,swow,1151
34OWYT6U3W39USINGPDJAE16UU6I99,"[""hockey"", ""bottle"", ""mill"", ""cap"", ""milk""]",clothing,"[""hockey"", ""cap""]",67,2,1267,5,1.0,0.0,swow,1152
34OWYT6U3W39USINGPDJAE16UU6I99,"[""hockey"", ""bottle"", ""mill"", ""cap"", ""milk""]",cap,"[""cap"", ""milk""]",67,2,1269,5,1.0,0.0,swow,1153
34OWYT6U3W39USINGPDJAE16UU6I99,"[""hockey"", ""bottle"", ""mill"", ""cap"", ""milk""]",guzzle,"[""bottle"", ""milk""]",0,2,1270,5,1.0,0.0,swow,1154
3XEIP58NL09QQK865Q4VFIVRQ1PZLK,"[""tractor"", ""tool"", ""mold"", ""chop"", ""wood"", ""axe""]",spoil,"[""mold"", ""chop""]",100,2,1272,6,1.0,0.0,swow,1155
3XEIP58NL09QQK865Q4VFIVRQ1PZLK,"[""tractor"", ""tool"", ""mold"", ""chop"", ""wood"", ""axe""]",hunter,"[""chop"", ""axe""]",67,2,1273,6,1.0,0.0,swow,1156
3XEIP58NL09QQK865Q4VFIVRQ1PZLK,"[""tractor"", ""tool"", ""mold"", ""chop"", ""wood"", ""axe""]",chop,"[""chop"", ""axe""]",67,2,1274,6,1.0,0.0,swow,1157
3XEIP58NL09QQK865Q4VFIVRQ1PZLK,"[""tractor"", ""tool"", ""mold"", ""chop"", ""wood"", ""axe""]",midwest,"[""tractor"", ""chop""]",0,2,1275,6,1.0,0.0,swow,1158
3XEIP58NL09QQK865Q4VFIVRQ1PZLK,"[""tractor"", ""tool"", ""mold"", ""chop"", ""wood"", ""axe""]",chopping,"[""chop"", ""wood"", ""axe""]",0,3,1276,6,0.83,0.24,swow,1159
37SOB9Z0SSJP5R1DKJ9MBHQCB6QL39,"[""food"", ""pepper"", ""alarm"", ""piano"", ""hot""]",veggie,"[""food"", ""pepper""]",0,2,1278,5,1.0,0.0,swow,1160
37SOB9Z0SSJP5R1DKJ9MBHQCB6QL39,"[""food"", ""pepper"", ""alarm"", ""piano"", ""hot""]",measurement,"[""alarm"", ""hot""]",0,2,1279,5,1.0,0.0,swow,1161
37SOB9Z0SSJP5R1DKJ9MBHQCB6QL39,"[""food"", ""pepper"", ""alarm"", ""piano"", ""hot""]",vibrate,"[""alarm"", ""piano""]",67,2,1281,5,1.0,0.0,swow,1162
3Z3R5YC0P3984GPBDNCFYHPQ89HFTF,"[""teeth"", ""pineapple"", ""silky"", ""food"", ""gum""]",canine,"[""teeth"", ""silky""]",67,2,1284,5,1.0,0.0,swow,1163
3Z3R5YC0P3984GPBDNCFYHPQ89HFTF,"[""teeth"", ""pineapple"", ""silky"", ""food"", ""gum""]",Chew,"[""teeth"", ""gum""]",67,2,1287,5,1.0,0.0,swow,1164
3Z3R5YC0P3984GPBDNCFYHPQ89HFTF,"[""teeth"", ""pineapple"", ""silky"", ""food"", ""gum""]",kiss,"[""teeth"", ""gum""]",100,2,1288,5,1.0,0.0,swow,1165
3R5LWXWHR0ULZXUQTHJU55A8MK5XGF,"[""bullseye"", ""float"", ""cell"", ""church"", ""package"", ""monk""]",faith,"[""church"", ""monk""]",67,2,1290,6,1.0,0.0,swow,1166
3R5LWXWHR0ULZXUQTHJU55A8MK5XGF,"[""bullseye"", ""float"", ""cell"", ""church"", ""package"", ""monk""]",circular,"[""bullseye"", ""float"", ""cell""]",50,3,1291,6,1.0,0.0,swow,1167
3R5LWXWHR0ULZXUQTHJU55A8MK5XGF,"[""bullseye"", ""float"", ""cell"", ""church"", ""package"", ""monk""]",ceremonial,"[""church"", ""monk""]",67,2,1292,6,1.0,0.0,swow,1168
3R5LWXWHR0ULZXUQTHJU55A8MK5XGF,"[""bullseye"", ""float"", ""cell"", ""church"", ""package"", ""monk""]",round,"[""bullseye"", ""float""]",67,2,1294,6,1.0,0.0,swow,1169
3R5LWXWHR0ULZXUQTHJU55A8MK5XGF,"[""bullseye"", ""float"", ""cell"", ""church"", ""package"", ""monk""]",religion,"[""church"", ""monk""]",0,2,1295,6,1.0,0.0,swow,1170
3FK4G712NXMGTLHIU77OVBCJVGXSSM,"[""bed"", ""millipede"", ""doorway"", ""blanket"", ""chain"", ""barbecue""]",curved,"[""millipede"", ""chain""]",0,2,1296,6,1.0,0.0,swow,1171
3FK4G712NXMGTLHIU77OVBCJVGXSSM,"[""bed"", ""millipede"", ""doorway"", ""blanket"", ""chain"", ""barbecue""]",fluffy,"[""bed"", ""blanket""]",100,2,1297,6,1.0,0.0,swow,1172
3FK4G712NXMGTLHIU77OVBCJVGXSSM,"[""bed"", ""millipede"", ""doorway"", ""blanket"", ""chain"", ""barbecue""]",open,"[""doorway"", ""barbecue""]",67,2,1299,6,1.0,0.0,swow,1173
3FK4G712NXMGTLHIU77OVBCJVGXSSM,"[""bed"", ""millipede"", ""doorway"", ""blanket"", ""chain"", ""barbecue""]",bend,"[""millipede"", ""chain""]",67,2,1300,6,1.0,0.0,swow,1174
3FK4G712NXMGTLHIU77OVBCJVGXSSM,"[""bed"", ""millipede"", ""doorway"", ""blanket"", ""chain"", ""barbecue""]",linen,"[""bed"", ""blanket""]",0,2,1301,6,1.0,0.0,swow,1175
3KG2UQJ0MJA70SA0U71X1HNCQT4NQG,"[""movie"", ""scotch"", ""book"", ""monkey"", ""crutch""]",character,"[""movie"", ""book"", ""monkey""]",50,3,1302,5,1.0,0.0,swow,1176
3KG2UQJ0MJA70SA0U71X1HNCQT4NQG,"[""movie"", ""scotch"", ""book"", ""monkey"", ""crutch""]",action,"[""movie"", ""book""]",67,2,1304,5,1.0,0.0,swow,1177
3KLL7H3EGDN7V4K6D80U2KPOL9AVH9,"[""wheat"", ""mineral"", ""barrel"", ""boxing"", ""rock"", ""manicure""]",beer,"[""wheat"", ""barrel""]",67,2,1308,6,1.0,0.0,swow,1178
3KLL7H3EGDN7V4K6D80U2KPOL9AVH9,"[""wheat"", ""mineral"", ""barrel"", ""boxing"", ""rock"", ""manicure""]",western,"[""wheat"", ""barrel""]",67,2,1310,6,1.0,0.0,swow,1179
3KLL7H3EGDN7V4K6D80U2KPOL9AVH9,"[""wheat"", ""mineral"", ""barrel"", ""boxing"", ""rock"", ""manicure""]",variety,"[""mineral"", ""manicure""]",0,2,1312,6,1.0,0.0,swow,1180
3KLL7H3EGDN7V4K6D80U2KPOL9AVH9,"[""wheat"", ""mineral"", ""barrel"", ""boxing"", ""rock"", ""manicure""]",polished,"[""mineral"", ""manicure""]",67,2,1313,6,1.0,0.0,swow,1181
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",edifice,"[""house"", ""bank""]",67,2,1314,6,1.0,0.0,swow,1182
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",carton,"[""leftovers"", ""yogurt""]",67,2,1315,6,1.0,0.0,swow,1183
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",deposit,"[""bank"", ""money""]",0,2,1316,6,1.0,0.0,swow,1184
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",ingredients,"[""leftovers"", ""yogurt""]",0,2,1317,6,1.0,0.0,swow,1185
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",spoil,"[""leftovers"", ""yogurt""]",67,2,1318,6,1.0,0.0,swow,1186
3IHWR4LC7DZ9GNZDBX75AI6VAOOI8K,"[""crutch"", ""house"", ""bank"", ""money"", ""leftovers"", ""yogurt""]",exterior,"[""house"", ""bank""]",0,2,1319,6,1.0,0.0,swow,1187
37G6BXQPLQ736MXN18YEBUT3C13QEU,"[""elf"", ""hat"", ""garden"", ""icy"", ""chicken""]",Christmas,"[""elf"", ""icy""]",67,2,1324,5,1.0,0.0,swow,1188
37G6BXQPLQ736MXN18YEBUT3C13QEU,"[""elf"", ""hat"", ""garden"", ""icy"", ""chicken""]",baldness,"[""elf"", ""hat""]",0,2,1325,5,1.0,0.0,swow,1189
3E22YV8GG1SM0G9LUUM81CX2LXINPP,"[""womb"", ""guitar"", ""ice"", ""rain"", ""tray"", ""lung""]",string,"[""womb"", ""guitar""]",0,2,1328,6,1.0,0.0,swow,1190
3E22YV8GG1SM0G9LUUM81CX2LXINPP,"[""womb"", ""guitar"", ""ice"", ""rain"", ""tray"", ""lung""]",image,"[""womb"", ""lung""]",100,2,1329,6,1.0,0.0,swow,1191
31HLTCK4BLHTV8PVT2ICHKDN69XVGA,"[""water"", ""scuba"", ""swim"", ""fish"", ""yellow"", ""hostage""]",gills,"[""scuba"", ""fish""]",67,2,1333,6,1.0,0.0,swow,1192
31HLTCK4BLHTV8PVT2ICHKDN69XVGA,"[""water"", ""scuba"", ""swim"", ""fish"", ""yellow"", ""hostage""]",splash,"[""water"", ""scuba"", ""swim"", ""fish""]",40,4,1336,6,1.0,0.0,swow,1193
3FO95NVK5CM4S6H5FI7J517N9EESRY,"[""torn"", ""receipt"", ""axe"", ""house"", ""asphalt"", ""roof""]",chop,"[""torn"", ""axe""]",0,2,1338,6,1.0,0.0,swow,1194
3FO95NVK5CM4S6H5FI7J517N9EESRY,"[""torn"", ""receipt"", ""axe"", ""house"", ""asphalt"", ""roof""]",structure,"[""house"", ""roof""]",67,2,1339,6,1.0,0.0,swow,1195
3FO95NVK5CM4S6H5FI7J517N9EESRY,"[""torn"", ""receipt"", ""axe"", ""house"", ""asphalt"", ""roof""]",ceiling,"[""house"", ""roof""]",67,2,1341,6,1.0,0.0,swow,1196
3FO95NVK5CM4S6H5FI7J517N9EESRY,"[""torn"", ""receipt"", ""axe"", ""house"", ""asphalt"", ""roof""]",roof,"[""house"", ""asphalt"", ""roof""]",50,3,1342,6,1.0,0.0,swow,1197
3FO95NVK5CM4S6H5FI7J517N9EESRY,"[""torn"", ""receipt"", ""axe"", ""house"", ""asphalt"", ""roof""]",gutter,"[""house"", ""roof""]",67,2,1343,6,1.0,0.0,swow,1198
3GVPRXWRPHG5G9UU1SFZWIA0Z4II7X,"[""swat"", ""grave"", ""pizza"", ""graveyard"", ""arms""]",frighteners,"[""grave"", ""graveyard""]",0,2,1344,5,1.0,0.0,swow,1199
3GVPRXWRPHG5G9UU1SFZWIA0Z4II7X,"[""swat"", ""grave"", ""pizza"", ""graveyard"", ""arms""]",serene,"[""grave"", ""graveyard""]",0,2,1345,5,1.0,0.0,swow,1200
3GVPRXWRPHG5G9UU1SFZWIA0Z4II7X,"[""swat"", ""grave"", ""pizza"", ""graveyard"", ""arms""]",dandelion,"[""grave"", ""graveyard""]",67,2,1346,5,1.0,0.0,swow,1201
3GVPRXWRPHG5G9UU1SFZWIA0Z4II7X,"[""swat"", ""grave"", ""pizza"", ""graveyard"", ""arms""]",grass,"[""grave"", ""graveyard""]",0,2,1347,5,1.0,0.0,swow,1202
3SV8KD29L4EF6EQOKQSU0IIC11KZKH,"[""piercing"", ""braces"", ""teeth"", ""dentist"", ""raccoon""]",change,"[""piercing"", ""braces"", ""dentist""]",80,3,1350,5,1.0,0.0,swow,1203
3MYASTQBG7XYEGJN5DNU5CBICP2QD1,"[""soda"", ""parmesan"", ""food"", ""clove"", ""nose""]",inside,"[""soda"", ""parmesan"", ""nose""]",50,3,1361,5,0.83,0.24,swow,1204
3N3WJQXELSC0K95UGJVHS7LK5SQL2Y,"[""music"", ""sloth"", ""write"", ""airplane"", ""vinyl""]",compose,"[""music"", ""write"", ""vinyl""]",0,3,1363,5,1.0,0.0,swow,1205
3N3WJQXELSC0K95UGJVHS7LK5SQL2Y,"[""music"", ""sloth"", ""write"", ""airplane"", ""vinyl""]",soul,"[""music"", ""vinyl""]",0,2,1365,5,1.0,0.0,swow,1206
3N3WJQXELSC0K95UGJVHS7LK5SQL2Y,"[""music"", ""sloth"", ""write"", ""airplane"", ""vinyl""]",nostril,"[""sloth"", ""write""]",67,2,1366,5,1.0,0.0,swow,1207
3N3WJQXELSC0K95UGJVHS7LK5SQL2Y,"[""music"", ""sloth"", ""write"", ""airplane"", ""vinyl""]",billboard,"[""music"", ""vinyl""]",67,2,1367,5,1.0,0.0,swow,1208
31ODACBENU14G52523IJ0BXIDSCSQX,"[""stairs"", ""green"", ""sleep"", ""shell"", ""tortoise""]",shell,"[""shell"", ""tortoise""]",0,2,1368,5,1.0,0.0,swow,1209
31ODACBENU14G52523IJ0BXIDSCSQX,"[""stairs"", ""green"", ""sleep"", ""shell"", ""tortoise""]",home,"[""stairs"", ""sleep"", ""tortoise""]",50,3,1371,5,1.0,0.0,swow,1210
31ODACBENU14G52523IJ0BXIDSCSQX,"[""stairs"", ""green"", ""sleep"", ""shell"", ""tortoise""]",ocean,"[""shell"", ""tortoise""]",67,2,1373,5,1.0,0.0,swow,1211
3XT3KXP24ZKMC9GPIIA7Q4A44TYI6Y,"[""swimming"", ""hawk"", ""orchestra"", ""dew"", ""water"", ""ravens""]",splash,"[""swimming"", ""dew"", ""water""]",0,3,1375,6,1.0,0.0,swow,1212
3XT3KXP24ZKMC9GPIIA7Q4A44TYI6Y,"[""swimming"", ""hawk"", ""orchestra"", ""dew"", ""water"", ""ravens""]",practice,"[""swimming"", ""orchestra""]",100,2,1377,6,1.0,0.0,swow,1213
3XT3KXP24ZKMC9GPIIA7Q4A44TYI6Y,"[""swimming"", ""hawk"", ""orchestra"", ""dew"", ""water"", ""ravens""]",human,"[""swimming"", ""orchestra""]",100,2,1378,6,1.0,0.0,swow,1214
3XT3KXP24ZKMC9GPIIA7Q4A44TYI6Y,"[""swimming"", ""hawk"", ""orchestra"", ""dew"", ""water"", ""ravens""]",practice,"[""swimming"", ""orchestra""]",100,2,1379,6,1.0,0.0,swow,1215
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",stellar,"[""explode"", ""hole""]",0,2,1380,6,1.0,0.0,swow,1216
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",space,"[""explode"", ""hole""]",0,2,1381,6,1.0,0.0,swow,1217
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",smoke,"[""bomb"", ""explosion""]",67,2,1382,6,1.0,0.0,swow,1218
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",galactic,"[""explode"", ""hole""]",67,2,1383,6,1.0,0.0,swow,1219
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",Hiroshima,"[""explode"", ""bomb"", ""explosion""]",50,3,1384,6,1.0,0.0,swow,1220
35YHTYFL1GPNH8T0IICUZZDB5UXVFB,"[""balloon"", ""seat"", ""explode"", ""bomb"", ""explosion"", ""hole""]",rise,"[""balloon"", ""bomb"", ""explosion""]",80,3,1385,6,1.0,0.0,swow,1221
31J7RYECZLCTVONYXFV3NOBFDMCL1H,"[""run"", ""graph"", ""bank"", ""acorn"", ""car""]",movement,"[""run"", ""car""]",100,2,1390,5,1.0,0.0,swow,1222
3XDSWAMB22EO9OD95HSJL6T0RPQQC1,"[""sea"", ""adult"", ""beach"", ""sand"", ""water"", ""baker""]",shirt,"[""adult"", ""baker""]",67,2,1395,6,1.0,0.0,swow,1223
3XDSWAMB22EO9OD95HSJL6T0RPQQC1,"[""sea"", ""adult"", ""beach"", ""sand"", ""water"", ""baker""]",structure,"[""beach"", ""baker""]",100,2,1397,6,1.0,0.0,swow,1224
3H4IKZHALB4MXVX8EF9GXNS7LIHNNT,"[""game"", ""insect"", ""cog"", ""mason"", ""bat"", ""ball""]",forest,"[""insect"", ""bat""]",67,2,1398,6,1.0,0.0,swow,1225
3H4IKZHALB4MXVX8EF9GXNS7LIHNNT,"[""game"", ""insect"", ""cog"", ""mason"", ""bat"", ""ball""]",worldcup,"[""mason"", ""ball""]",67,2,1399,6,1.0,0.0,swow,1226
3H4IKZHALB4MXVX8EF9GXNS7LIHNNT,"[""game"", ""insect"", ""cog"", ""mason"", ""bat"", ""ball""]",legs,"[""insect"", ""mason"", ""bat""]",80,3,1400,6,0.83,0.24,swow,1227
3H4IKZHALB4MXVX8EF9GXNS7LIHNNT,"[""game"", ""insect"", ""cog"", ""mason"", ""bat"", ""ball""]",game,"[""game"", ""mason"", ""ball""]",50,3,1402,6,1.0,0.0,swow,1228
3H4IKZHALB4MXVX8EF9GXNS7LIHNNT,"[""game"", ""insect"", ""cog"", ""mason"", ""bat"", ""ball""]",kick,"[""mason"", ""ball""]",67,2,1403,6,1.0,0.0,swow,1229
3N2YPY1GI6KVBUT4N7SOHHSBTTIVET,"[""psychologist"", ""cherry"", ""dog"", ""music"", ""speaker"", ""magazine""]",grow,"[""psychologist"", ""cherry"", ""dog""]",50,3,1405,6,1.0,0.0,swow,1230
3N2YPY1GI6KVBUT4N7SOHHSBTTIVET,"[""psychologist"", ""cherry"", ""dog"", ""music"", ""speaker"", ""magazine""]",headbang,"[""music"", ""speaker""]",67,2,1407,6,1.0,0.0,swow,1231
3EQPA8A374IKVUK625SIZ3IZMCKZJI,"[""steps"", ""block"", ""stairs"", ""veranda"", ""climb""]",ascend,"[""steps"", ""stairs"", ""climb""]",50,3,1410,5,1.0,0.0,swow,1232
3EQPA8A374IKVUK625SIZ3IZMCKZJI,"[""steps"", ""block"", ""stairs"", ""veranda"", ""climb""]",fabric,"[""veranda"", ""climb""]",100,2,1411,5,1.0,0.0,swow,1233
3EQPA8A374IKVUK625SIZ3IZMCKZJI,"[""steps"", ""block"", ""stairs"", ""veranda"", ""climb""]",interval,"[""steps"", ""stairs""]",67,2,1414,5,1.0,0.0,swow,1234
3EQPA8A374IKVUK625SIZ3IZMCKZJI,"[""steps"", ""block"", ""stairs"", ""veranda"", ""climb""]",elevator,"[""steps"", ""stairs""]",0,2,1415,5,1.0,0.0,swow,1235
3QO7EE372O95ZJL3RHWOAMNI94QQBU,"[""wrinkled"", ""thunder"", ""family"", ""tree"", ""throw up""]",ancient,"[""wrinkled"", ""tree""]",0,2,1417,5,1.0,0.0,swow,1236
3QO7EE372O95ZJL3RHWOAMNI94QQBU,"[""wrinkled"", ""thunder"", ""family"", ""tree"", ""throw up""]",people,"[""wrinkled"", ""family"", ""throw up""]",0,3,1418,5,1.0,0.0,swow,1237
32XN26MTXZ5TOZ2G1WR39JS58U6L0E,"[""bean"", ""lectern"", ""hiker"", ""step"", ""horse"", ""walk""]",recreation,"[""hiker"", ""walk""]",67,2,1422,6,1.0,0.0,swow,1238
32XN26MTXZ5TOZ2G1WR39JS58U6L0E,"[""bean"", ""lectern"", ""hiker"", ""step"", ""horse"", ""walk""]",stance,"[""hiker"", ""horse""]",67,2,1423,6,1.0,0.0,swow,1239
32XN26MTXZ5TOZ2G1WR39JS58U6L0E,"[""bean"", ""lectern"", ""hiker"", ""step"", ""horse"", ""walk""]",trot,"[""horse"", ""walk""]",0,2,1424,6,1.0,0.0,swow,1240
32XN26MTXZ5TOZ2G1WR39JS58U6L0E,"[""bean"", ""lectern"", ""hiker"", ""step"", ""horse"", ""walk""]",hike,"[""hiker"", ""walk""]",0,2,1425,6,1.0,0.0,swow,1241
32XN26MTXZ5TOZ2G1WR39JS58U6L0E,"[""bean"", ""lectern"", ""hiker"", ""step"", ""horse"", ""walk""]",graze,"[""horse"", ""walk""]",67,2,1426,6,1.0,0.0,swow,1242
3DQYSJDTYLXNFJYZNMT652PW94QXEY,"[""shovel"", ""secretary"", ""cat"", ""tiger"", ""jump"", ""stereo""]",rawr,"[""cat"", ""tiger""]",0,2,1430,6,1.0,0.0,swow,1243
3DQYSJDTYLXNFJYZNMT652PW94QXEY,"[""shovel"", ""secretary"", ""cat"", ""tiger"", ""jump"", ""stereo""]",sky,"[""secretary"", ""jump""]",67,2,1433,6,1.0,0.0,swow,1244
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",mammal,"[""monkey"", ""dog""]",0,2,1434,5,1.0,0.0,swow,1245
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",fuzzy,"[""monkey"", ""dog""]",0,2,1435,5,1.0,0.0,swow,1246
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",sentient,"[""monkey"", ""dog""]",0,2,1436,5,1.0,0.0,swow,1247
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",gauge,"[""car"", ""thermometer""]",67,2,1437,5,1.0,0.0,swow,1248
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",hug,"[""monkey"", ""dog""]",0,2,1438,5,1.0,0.0,swow,1249
32K26U12DNAQJOF4RCH4BZAQTHHVD0,"[""car"", ""monkey"", ""dog"", ""thermometer"", ""red""]",fur,"[""monkey"", ""dog""]",0,2,1439,5,1.0,0.0,swow,1250
35A1YQPVFE2QT5GBDZ02YYW48YNI5I,"[""whisper"", ""library"", ""prince"", ""wrap"", ""treasure""]",testosterone,"[""prince"", ""treasure""]",0,2,1441,5,1.0,0.0,swow,1251
35A1YQPVFE2QT5GBDZ02YYW48YNI5I,"[""whisper"", ""library"", ""prince"", ""wrap"", ""treasure""]",human,"[""whisper"", ""prince"", ""treasure""]",50,3,1444,5,1.0,0.0,swow,1252
35A1YQPVFE2QT5GBDZ02YYW48YNI5I,"[""whisper"", ""library"", ""prince"", ""wrap"", ""treasure""]",hair,"[""whisper"", ""prince"", ""treasure""]",0,3,1445,5,1.0,0.0,swow,1253
338GLSUI43X7PGCWON7POCT46Q3FSQ,"[""pot"", ""donkey"", ""ice"", ""hot"", ""vine""]",hungry,"[""pot"", ""donkey""]",67,2,1447,5,1.0,0.0,swow,1254
338GLSUI43X7PGCWON7POCT46Q3FSQ,"[""pot"", ""donkey"", ""ice"", ""hot"", ""vine""]",boil,"[""pot"", ""hot""]",67,2,1449,5,1.0,0.0,swow,1255
